generating	0.6605151337749298	14
ltd	0.6605151337749298	14
pdd	0.6605151337749298	14
2nd	0.6605151337749298	14
r.k.	0.6605151337749298	14
meentemeyer	0.6605151337749298	14
a.d.	0.6605151337749298	14
o.	0.6605151337749298	14
conf.	0.6605151337749298	14
ospar	0.6605151337749298	14
phocoena	0.6605151337749298	14
v_dcbus	0.6605151337749298	14
-h	0.6605151337749298	14
natura	0.6572382108184929	170
systems	0.6569547709872752	13
ridgeville	0.6569547709872752	13
farms	0.6569547709872752	13
criteria	0.6569547709872752	13
empresas	0.6569547709872752	13
l.c.	0.6569547709872752	13
savonius	0.6569547709872752	13
nihl	0.6569547709872752	13
lucas	0.6569547709872752	13
r&d	0.6569547709872752	13
	0.6569547709872752	13
yawed	0.6569547709872752	13
40°	0.6569547709872752	13
learning	0.6554533077886767	63
sands	0.6531092862230605	12
bathymetry	0.6531092862230605	12
standards	0.6531092862230605	12
sciences	0.6531092862230605	12
rms	0.6531092862230605	12
hypothese	0.6531092862230605	12
ref.	0.6531092862230605	12
vdv	0.6531092862230605	12
o&m	0.6531092862230605	12
windpact	0.6531092862230605	12
blades	0.6531092862230605	12
	0.6531092862230605	12
bwea	0.6489290062918561	11
mines	0.6489290062918561	11
públicas	0.6489290062918561	11
guajira	0.6489290062918561	11
wrig	0.6489290062918561	11
sunforce	0.6489290062918561	11
acoustics	0.6489290062918561	11
slotless	0.6489290062918561	11
prof.	0.6489290062918561	11
β	0.6489290062918561	11
svanen	0.6489290062918561	11
aeroelastic	0.6489290062918561	11
r4	0.6489290062918561	11
p=	0.6489290062918561	11
∫	0.6489290062918561	11
tip-loss	0.6489290062918561	11
rüzgar	0.6489290062918561	11
lariteksas	0.6489290062918561	11
klaipeda	0.6489290062918561	11
waye	0.6466940492726029	21
uw	0.6459253462806837	31
musial	0.6443500277069868	10
massachusetts	0.6443500277069868	10
resources	0.6443500277069868	10
licensing	0.6443500277069868	10
wecu	0.6443500277069868	10
guidelines	0.6443500277069868	10
psig	0.6443500277069868	10
µ	0.6443500277069868	10
multibrid	0.6443500277069868	10
csmf	0.6443500277069868	10
p.u	0.6443500277069868	10
θ	0.6443500277069868	10
simms	0.6443500277069868	10
glasfiber	0.6443500277069868	10
k/	0.6443500277069868	10
producing	0.6443500277069868	10
p′	0.6443500277069868	10
	0.6443500277069868	10
-length	0.6443500277069868	10
b=3	0.6443500277069868	10
sub-meter	0.6443500277069868	10
vestibular	0.642388820214947	48
z.	0.6392882017207339	9
nys	0.6392882017207339	9
coordinating	0.6392882017207339	9
medellín	0.6392882017207339	9
hz.	0.6392882017207339	9
seilo	0.6392882017207339	9
-noise	0.6392882017207339	9
trans	0.6392882017207339	9
iet	0.6392882017207339	18
untwisted	0.6392882017207339	9
vvvd	0.6392882017207339	9
ed.	0.6392882017207339	9
p0	0.6392882017207339	9
r.j.	0.6392882017207339	9
a/s	0.6392882017207339	9
evans	0.6392882017207339	9
desholm	0.6392882017207339	9
ecn	0.6392882017207339	27
jan.	0.6392882017207339	9
ames	0.6392882017207339	9
energija	0.6392882017207339	9
svyturys	0.6392882017207339	9
sagrillo	0.6392882017207339	9
raduenz	0.6392882017207339	9
led	0.6392882017207339	9
nacelle	0.6372435139087493	69
castelo	0.6351079217895295	33
uab	0.6351079217895295	33
doc.-no.	0.6336295616988733	8
d-80.1-gp.sd.03-a-a-gb	0.6336295616988733	8
ca	0.6336295616988733	8
m.j.	0.6336295616988733	8
promising	0.6336295616988733	8
ertrag	0.6336295616988733	8
b)	0.6336295616988733	8
measurements	0.6336295616988733	8
dec.	0.6336295616988733	8
p.o.	0.6336295616988733	8
a-weighted	0.6336295616988733	8
a-weight	0.6336295616988733	8
shedding	0.6336295616988733	8
gsc	0.6336295616988733	16
bastasch	0.6336295616988733	8
a-weighting	0.6336295616988733	8
n.a.a.	0.6336295616988733	8
y.	0.6336295616988733	8
canwea	0.6336295616988733	8
wyoming	0.6336295616988733	8
seqr	0.6336295616988733	8
the-	0.6336295616988733	8
levelize	0.6336295616988733	8
v3	0.6336295616988733	8
u∞=	0.6336295616988733	8
turbine	0.6272317853744629	2752
mains	0.6272143247484157	7
-out	0.6272143247484157	7
viewshed	0.6272143247484157	7
asme	0.6272143247484157	7
azimut	0.6272143247484157	7
projects	0.6272143247484157	7
spinning	0.6272143247484157	7
non-participating	0.6272143247484157	7
by-case	0.6272143247484157	7
emissions	0.6272143247484157	7
developments	0.6272143247484157	7
efom	0.6272143247484157	7
4a	0.6272143247484157	7
rogers	0.6272143247484157	7
res	0.6272143247484157	7
ωr	0.6272143247484157	7
tubing	0.6272143247484157	7
90°	0.6272143247484157	7
undisturb	0.6272143247484157	7
somatoform	0.6272143247484157	7
kamperman	0.6272143247484157	7
s2	0.6272143247484157	7
siemens	0.6272143247484157	7
hvdc	0.6272143247484157	7
vattenfall	0.6272143247484157	7
lekuona	0.6272143247484157	7
ahlén	0.6272143247484157	7
defra	0.6272143247484157	7
pipistrellus	0.6272143247484157	7
co.	0.6272143247484157	7
epifauna	0.6272143247484157	7
engineers	0.6272143247484157	7
p∞	0.6272143247484157	7
rotating	0.6272143247484157	7
machining	0.6272143247484157	7
ilorin	0.6272143247484157	7
v0	0.6272143247484157	7
glauert	0.6272143247484157	7
chord-length	0.6272143247484157	7
scqf	0.6272143247484157	7
sayed	0.6272143247484157	7
rodeheaver	0.6272143247484157	7
solar-	0.6272143247484157	7
rodman	0.6236539619607611	13
inviscid	0.6236539619607611	13
vad	0.6217696846885863	25
overvoltage	0.6198084771965466	6
6th	0.6198084771965466	6
areas	0.6198084771965466	6
e-	0.6198084771965466	6
-down	0.6198084771965466	6
prevailing	0.6198084771965466	6
pscw	0.6198084771965466	6
wind-energy	0.6198084771965466	6
communities	0.6198084771965466	6
12th	0.6198084771965466	6
uribia	0.6198084771965466	6
functioning	0.6198084771965466	6
combined	0.6198084771965466	6
large-	0.6198084771965466	6
r.w.	0.6198084771965466	6
dec	0.6198084771965466	6
oriented	0.6198084771965466	6
qgrid	0.6198084771965466	6
	0.6198084771965466	6
qref	0.6198084771965466	6
u.	0.6198084771965466	6
determined	0.6198084771965466	6
\*	0.6198084771965466	6
mergeformat	0.6198084771965466	6
electrolyzers	0.6198084771965466	6
hayes	0.6198084771965466	6
m.s.	0.6198084771965466	6
branco.	0.6198084771965466	6
nocebo	0.6198084771965466	6
j.m.	0.6198084771965466	6
babisch	0.6198084771965466	6
søndergaard	0.6198084771965466	6
gamesa	0.6198084771965466	6
chalmers	0.6198084771965466	6
winwind	0.6198084771965466	6
multi-megawatt	0.6198084771965466	6
bdfig	0.6198084771965466	6
1g	0.6198084771965466	6
machines	0.6198084771965466	6
follestad	0.6198084771965466	6
-higgins	0.6198084771965466	6
oprhp	0.6198084771965466	6
i/o	0.6198084771965466	6
cosϕ	0.6198084771965466	6
b-034	0.6198084771965466	6
	0.6198084771965466	6
weibull	0.6198084771965466	6
unclassified	0.6198084771965466	6
k/c	0.6198084771965466	6
outfile	0.6198084771965466	6
concepts	0.6198084771965466	6
schreck	0.6198084771965466	18
	0.6198084771965466	6
rotationally	0.6198084771965466	6
nov.	0.6198084771965466	6
nefco	0.6198084771965466	6
rudaiciai	0.6198084771965466	6
mwhe	0.6198084771965466	6
dainius	0.6198084771965466	6
infrasound	0.6181797479313674	116
starting	0.617763789384562	23
pmsg	0.617763789384562	46
betz	0.6170624205480798	17
osu	0.6156281972653422	11
rw	0.6156281972653422	11
reporting	0.6110492186804728	5
m/s	0.6110492186804728	5
renewables	0.6110492186804728	5
-connect	0.6110492186804728	5
prated	0.6110492186804728	5
±	0.6110492186804728	5
commissioning	0.6110492186804728	5
nw	0.6110492186804728	5
rotordrehzahlen	0.6110492186804728	5
services	0.6110492186804728	5
l90	0.6110492186804728	5
landscaping	0.6110492186804728	5
regulating	0.6110492186804728	5
facilities	0.6110492186804728	5
efdd	0.6110492186804728	5
b.2	0.6110492186804728	5
d.3	0.6110492186804728	5
r.p.m	0.6110492186804728	5
towers	0.6110492186804728	5
e.1	0.6110492186804728	5
tco2e	0.6110492186804728	5
st.	0.6110492186804728	5
barranca	0.6110492186804728	5
flores	0.6110492186804728	5
paipa	0.6110492186804728	5
eere	0.6110492186804728	5
maps	0.6110492186804728	5
manwell	0.6110492186804728	5
archives	0.6110492186804728	5
sø	0.6110492186804728	5
athens	0.6110492186804728	5
pgrid	0.6110492186804728	5
a.l.	0.6110492186804728	5
blaabjerg	0.6110492186804728	5
ewec	0.6110492186804728	5
eng.	0.6110492186804728	5
nm3	0.6110492186804728	5
liter	0.6110492186804728	5
ltd.	0.6110492186804728	5
3kw	0.6110492186804728	5
-frequency	0.6110492186804728	5
g.m.	0.6110492186804728	5
4th	0.6110492186804728	5
onac	0.6110492186804728	5
kalveram	0.6110492186804728	5
bohmeke	0.6110492186804728	5
polinder	0.6110492186804728	5
sørensen	0.6110492186804728	5
mpact	0.6110492186804728	5
by-step	0.6110492186804728	5
teilmann	0.6110492186804728	5
thelander	0.6110492186804728	5
für	0.6110492186804728	5
scis	0.6110492186804728	5
hüppop	0.6110492186804728	5
rodrígues	0.6110492186804728	5
ursúa	0.6110492186804728	5
baerwald	0.6110492186804728	5
derrybrien	0.6110492186804728	5
sites	0.6110492186804728	5
diederichs	0.6110492186804728	5
smøla	0.6110492186804728	5
eurobats	0.6110492186804728	5
r.h.w.	0.6110492186804728	5
20a	0.6110492186804728	5
p2	0.6110492186804728	5
idc2	0.6110492186804728	5
node3	0.6110492186804728	5
lmgh	0.6110492186804728	5
scada	0.6110492186804728	5
pre-concept	0.6110492186804728	5
ti	0.6110492186804728	5
lvrt	0.6110492186804728	5
lewice	0.6110492186804728	5
univ.	0.6110492186804728	5
rebar	0.6110492186804728	5
sizing	0.6110492186804728	5
h-type	0.6110492186804728	5
nwtc	0.6110492186804728	5
cotrell	0.6110492186804728	5
a1	0.6110492186804728	5
winmech	0.6110492186804728	5
-loss	0.6110492186804728	5
h1	0.6110492186804728	5
ri	0.6110492186804728	5
tahsin	0.6110492186804728	5
kahraman	0.6110492186804728	5
albayrak	0.6110492186804728	5
metu	0.6110492186804728	5
e-assessment	0.6110492186804728	5
luttges	0.6110492186804728	5
azim	0.6110492186804728	5
troposkien	0.6110492186804728	5
egy	0.6110492186804728	5
24v	0.6110492186804728	5
ф	0.6110492186804728	5
brushless	0.6059873926942199	9
nordex	0.6059873926942199	9
driving	0.6059873926942199	9
gunfleet	0.6059873926942199	9
urbana	0.6059873926942199	9
hydride	0.6041742374365737	13
wpp	0.60397933691759	82
aluminum	0.6036433711286037	30
cn	0.6010301215088414	69
free-stream	0.6003287526723592	8
acoustical	0.5988034527518429	31
pericardial	0.5961484727411548	11
handling	0.5939135157219015	7
bircher	0.5939135157219015	7
christiano	0.5939135157219015	7
feeding	0.5921663081918931	27
pll	0.5915694941562856	10
actuator	0.5906879481012369	36
lipscomb	0.5903531529342471	13
hydropower	0.5865076681700324	9
wayuu	0.5865076681700324	6
llc	0.5865076681700324	9
mva	0.5865076681700324	6
arklow	0.5865076681700324	18
inverter	0.5846945129123865	52
thyristor	0.583193049713788	14
windpower	0.583193049713788	14
eu	0.582327388238828	121
scoping	0.582327388238828	22
plott	0.580849028148172	8
jumping	0.580849028148172	8
selig	0.580849028148172	8
equ	0.5777484096539587	5
in-class	0.5777484096539587	10
sandia	0.5777484096539587	10
rdr	0.5777484096539587	5
iec	0.5770035433839574	32
persson	0.5766687482169675	22
fd	0.5757872021619189	12
universiteit	0.5744337911977143	7
altamont	0.5734431805963028	16
osha	0.5726865836677058	9
neg	0.5726865836677058	27
ctr	0.5726865836677058	9
modeling	0.5716069222307145	22
thickening	0.5716069222307145	11
tsr	0.5713984927843183	92
tel	0.5670279436458452	8
peer-reviewed	0.5670279436458452	6
cochlea	0.5670279436458452	14
parameterize	0.5670279436458452	6
modulo	0.5670279436458452	8
hpa	0.5628476637146408	11
sadock	0.5628476637146408	11
bernoulli	0.5619661176595923	9
langston	0.5615833035860158	25
audiology	0.5606127066953875	14
tio	0.5601529624019461	26
aerodynamic	0.559192615759285	175
creg	0.5582686851297715	5
substation	0.5568760394455093	34
dba	0.5563074776377317	48
pedersen	0.5560845402908657	43
gd	0.5554418161627718	11
rotor	0.5535165420396772	856
calif	0.5532068591435185	6
solano	0.5532068591435185	9
berglund	0.5532068591435185	6
otolaryngology	0.5532068591435185	6
energia	0.5532068591435185	9
kv	0.5525619781583884	37
ji	0.5525054903070363	34
mesoscale	0.549892240687274	7
flyway	0.549892240687274	7
maki	0.549892240687274	7
hy	0.5495094266136976	25
drewitt	0.5486278805586491	15
aerodynamics	0.54824958795814	69
branco	0.5475482191216579	28
rma	0.5475482191216579	8
hz	0.5457350638640118	104
gearless	0.5444476006274447	5
mma	0.5444476006274447	5
pem	0.5444476006274447	10
vsw	0.5444476006274447	5
eru	0.5444476006274447	5
doa	0.5444476006274447	5
bly	0.5424863931354049	6
jakobsen	0.5424863931354049	6
oj	0.5424863931354049	6
vorticity	0.5424863931354049	12
thomsen	0.5411329821712002	7
aep	0.5411329821712002	7
twh	0.5383061132042005	11
cfd	0.5368277531135444	16
eia	0.5352770403852203	63
pre-construction	0.5337271346193311	10
grounding	0.5337271346193311	5
rensen	0.5337271346193311	5
yamada	0.5337271346193311	5
electrotechnical	0.5337271346193311	7
milvus	0.5337271346193311	7
gto	0.5337271346193311	8
vrije	0.5337271346193311	5
elektra	0.5337271346193311	20
kw	0.5332883835147928	109
flywheel	0.5319799270893226	54
blade	0.5315498648394011	1553
windfarm	0.5314921776000779	21
mitigation	0.5304766161219487	100
colby	0.5298816498551167	12
marsland	0.5298816498551167	12
yaw	0.5294853006604365	65
infrasonic	0.5273118976688735	7
vibratory	0.526321287067462	6
planform	0.5249678761032575	5
dalhousie	0.5240863300482088	9
favorable	0.5230066686112176	8
takahashi	0.5230066686112176	8
slipstream	0.5226521067654711	27
annular	0.5223703293475146	15
cdm	0.521653257647013	35
bourgogne	0.5211223913390428	10
generator	0.5210502400479282	563
loading	0.5206626470456014	32
anthropogenic	0.5205423893807074	19
thinkable	0.5199060501170043	6
iee	0.5199060501170043	6
rotational	0.5190007733071932	92
ies	0.5188263886800131	11
ieee	0.5177704579977845	33
geologic	0.5175620285513883	5
stator	0.515843666961628	51
avian	0.5158227286688406	31
bem	0.5152588771813804	32
vortex	0.5145291875131004	114
axial	0.5140755211388321	93
licensee	0.5133894781531488	74
righter	0.5120124530758906	7
synchronous	0.511808159733155	64
anemometer	0.5111467916009307	15
madsen	0.5111467916009307	10
biogeographical	0.5104019253309293	8
navarra	0.5091855841088908	6
rime	0.5082999754000798	43
neighbor	0.5080682567256033	17
pierpont	0.5078321731446862	21
erie	0.5078321731446862	7
prandtl	0.5068415625432747	8
centerline	0.5060849656146776	9
petersen	0.5057699289970266	19
wasserman	0.5046066055240215	6
renewable	0.5031028253852939	203
ef	0.5004263255928171	15
audiometric	0.5004263255928171	5
rel	0.5004263255928171	10
upwind	0.4983371741848405	45
db	0.49811055625503076	81
wind	0.49780809640090684	4767
dobie	0.4971117071365726	7
biodiversity	0.49674911740008304	44
hydrodynamic	0.49658084082860265	6
peatland	0.49636394243744064	17
packing	0.4958473470079477	5
behavior	0.494912175640891	37
onsite	0.49476768557095646	8
fiber	0.49476768557095646	8
pre-publication	0.49476768557095646	8
offshore	0.4939506699648847	447
centrifugal	0.4932423856504401	31
onshore	0.493020478040948	66
vortice	0.493020478040948	18
employability	0.49240056089739814	11
wisconsin	0.49217013881521376	48
kilometer	0.49197602577522126	13
pullan	0.4916670670767433	5
rectifier	0.49035074056983363	15
converter	0.49019360907394816	99
dq	0.4897058595847036	8
pereira	0.4892504731226444	21
switchgear	0.4883524486204988	7
aalborg	0.48782158231252887	5
coe	0.48745343559123866	50
axisymmetric	0.48715430891867817	11
ordinance	0.4862902044728392	76
inboard	0.4851268809998342	8
multi-stage	0.4842612195248742	5
gw	0.48369265771709646	12
smallwood	0.48329062263424594	7
topology	0.4828308783408045	26
birdlife	0.4825753303338089	10
seri	0.48230001203283446	12
optimization	0.4819580681548664	16
butterfield	0.4818979769499839	17
spacing	0.4809466010686298	7
erickson	0.4809466010686298	6
benthic	0.4809466010686298	8
transect	0.4809466010686298	5
torque	0.4805359753890572	233
email	0.47981612745129104	14
hub	0.47969866306015796	114
faa	0.4796822409400049	25
running	0.478349054312887	6
eez	0.47784598257441663	5
incompressible	0.47784598257441663	5
pmt	0.4775135043475559	9
cutoff	0.4758847750823768	9
delft	0.47560299766442027	17
transboundary	0.4749333992010227	5
tcc	0.4749333992010227	5
stellenbosch	0.47453136411817215	7
raptor	0.4740004978102021	15
download	0.47390334325325023	19
coefficient	0.4738718569088965	208
orimulsion	0.4735407535167607	12
doi	0.4724102798994219	24
sheldon	0.47181635297129637	43
viscera	0.47130579649750753	6
cowrie	0.47130579649750753	9
augmentation	0.47092750389699833	23
stakeholder	0.4689617749318914	20
kilowatt	0.46871824514636545	23
tgf	0.4683418577883415	10
grid	0.4680179802244074	326
loudness	0.46793297947322515	15
windmill	0.46788211349490016	48
downwind	0.4674267270328409	40
pitching	0.4674056509579076	43
gearbox	0.4671255165663031	79
intermittency	0.4671255165663031	5
wiley	0.4671255165663031	10
crowbar	0.4671255165663031	15
cnc	0.4671255165663031	8
kyoto	0.46633140076657603	15
decibel	0.466174140684949	25
mapping	0.4659392115515825	10
eea	0.4658775785578313	19
azimuth	0.4656471564756469	8
strickland	0.4656471564756469	8
alameda	0.46543962737523764	7
carleton	0.464781495000687	5
municipality	0.4642986475993032	33
am	0.4632800318020885	9
payback	0.46301678231033155	14
onboard	0.4629452366350986	11
hydraulic	0.46254653798143375	60
hydrostatic	0.46254653798143375	10
geotechnical	0.46254653798143375	5
bose	0.46254653798143375	5
hansen	0.46191379057688087	24
pw	0.4614668765444425	20
passerine	0.4614668765444425	6
resistive	0.46071027961584543	7
cont	0.46071027961584543	7
uae	0.4604883720063533	27
megawatt	0.4601505500375327	16
ibis	0.4601505500375327	8
comparator	0.4601505500375327	8
radial	0.4600941285254224	92
cp	0.45999498731540833	75
rpm	0.4597196690144339	45
voltage	0.459496731667568	215
lfa	0.4594015028711953	43
wr	0.45923191952518927	7
annex	0.45918287111660017	89
axis	0.4588921151398691	222
colombian	0.4588693297886997	44
aquila	0.45836625805022935	5
isometric	0.45836625805022935	5
ambient	0.4583106849821007	36
rad	0.4582413089237778	16
roughness	0.45813132891686287	17
falco	0.45779769624245154	7
irr	0.45779769624245154	7
additionality	0.45748471199518076	9
baseline	0.45657693951450123	112
torsional	0.45640505055818953	5
retrofit	0.45640505055818953	7
xx	0.4559702701063283	22
hysteresis	0.45505163959398487	7
anser	0.4545207732860147	5
ari	0.4545207732860147	50
flange	0.45438896823203967	14
ww	0.4540610289925734	12
annoyance	0.45403474012075995	87
migratory	0.45373531308707515	21
interconnected	0.4533044320639763	24
airflow	0.45303223353390726	11
snh	0.45270761802836873	10
kwh	0.452224770626985	11
suitability	0.45176092903175963	67
nameplate	0.4512061548297703	7
hydro	0.4510384656122645	22
vibration	0.45045332395430016	138
accretion	0.4503918486905824	24
iea	0.4503918486905824	6
alternator	0.4501749502994205	13
velocity	0.4500226410173043	183
midwest	0.4499898136077319	7
fatality	0.4498135091455082	34
spas	0.4496904798541003	8
circumferential	0.44927452130729484	5
ansi	0.4491710919626321	16
om	0.4491241521327718	11
habitat	0.4489483908259729	243
optimize	0.4481191250535207	17
chatham	0.44764579204211574	21
visualization	0.4471149257341457	15
transformer	0.4462429796215888	45
unsteady	0.4461854087195048	27
site-specific	0.44607047346841894	5
cnd	0.4458985845121072	36
inflow	0.44583263678446966	39
geothermal	0.44551019992289587	22
dk	0.4445451735479025	10
ontario	0.4443102444145361	51
inertial	0.44339142896278494	9
characterization	0.4433100692277775	30
gasoline	0.44306681345724647	10
making	0.44258396605586275	9
mitigating	0.44239954006339577	13
reactive	0.44232194718724505	64
outboard	0.4412305550916581	14
va	0.4402399444902466	10
ecj	0.4392693475996183	7
solidity	0.43916831094399844	19
normalize	0.43910947087290786	18
dynamically	0.43900800745179464	11
thimble	0.43888653352604196	5
predefine	0.43888653352604196	5
anode	0.43757020701913224	5
emission	0.437167008458361	279
iterative	0.43692532603400214	8
center	0.4366423631762321	79
medellin	0.43628898677029926	5
bos	0.43628898677029926	5
shipley	0.43628898677029926	5
hydrogen	0.43613622698487137	157
compensatory	0.4359498019178898	26
simulation	0.4359168920556324	88
ind	0.43566096590537734	10
idc	0.4355719150697975	7
pu	0.43492919094170346	22
tangential	0.434581304468386	8
ballast	0.43453646740303165	17
cer	0.43382470753978897	5
geometry	0.43382470753978897	61
electrolysis	0.43382470753978897	5
wetland	0.43356431171510795	46
frequency	0.43304130842804756	441
exclusionary	0.43263840252506847	5
dimensional	0.43234634744913286	24
pcf	0.4321388183487237	14
analyze	0.4320560570672062	40
icd	0.4318635000477492	6
startup	0.4318635000477492	9
displacement	0.4315847876661292	55
angular	0.43145869333838477	52
issuance	0.4311300062270944	13
turbulence	0.43085448419302613	49
screening	0.4305100890835445	7
cl	0.4297413860916252	62
nrc	0.4297159732838176	7
induction	0.42957034446045816	81
ith	0.4295194784821331	8
meter	0.429041435612184	80
optimum	0.42832332759955555	68
inoperable	0.42816606751792835	5
energy	0.42805506258859954	1441
dg	0.42733051755259727	19
simulate	0.4270596273738473	62
leeward	0.4269942310809532	9
suction	0.42694972629588995	13
culvert	0.42684974101101875	8
collision	0.4265787367146303	86
horizontal	0.4262738942950349	130
hydrology	0.4260769161099518	5
hourly	0.4260449832991782	32
teeter	0.4259311104986752	14
stall	0.42556852076218565	176
radii	0.4250654490237152	5
torus	0.4250654490237152	5
roosting	0.42473297079685457	6
supervisory	0.42469445944245554	43
adverse	0.4246651231481823	122
tower	0.4246301626070515	499
rotate	0.424512590079957	90
derogation	0.4244968872159375	7
emf	0.4241839029686667	9
barrios	0.42407483842230376	5
audible	0.42398578758672395	33
vane	0.4237491225168055	15
herein	0.4231042415316755	10
marin	0.4231042415316755	5
conduction	0.4231042415316755	9
nasa	0.42290447861584113	24
lithuania	0.42255307397174885	52
sn	0.4223101257319485	6
metering	0.4219179365169549	8
dt	0.4219179365169549	12
waterfowl	0.4215289229579786	6
tu	0.4215289229579786	12
ge	0.42092009669276975	43
propeller	0.4208597908038566	23
template	0.42060087351138975	43
dizziness	0.42050669477593267	9
chord	0.4199246700007282	95
installation	0.41969400062075674	174
cathode	0.4196297463487206	8
noise	0.41955501719234994	493
internet	0.41950576457142275	9
tm	0.4193259966833216	11
epoxy	0.41925875676746094	6
angle	0.41845742168529987	386
sustainability	0.4182143045017342	14
emit	0.41788723348936024	34
winding	0.4176596014718461	10
radius	0.4171654671182104	57
flux	0.4168810484560167	47
dynamic	0.41685919425688417	152
iowa	0.4166890045812178	7
